sigma_pos,sigma_theta,sigma_encoder,k,connected,limb_id,child_id,cost_per_obs,cov_trace,cj_x,cj_y,cj_theta
0.01,0.017,0.009,5,False,5,2,804.2997942474526,8.04023607933829e-05,-0.15843197937446885,0.001482018943508144,-0.004855426209701017
0.01,0.017,0.009,5,False,6,0,298.7006922588997,8.040039884481674e-05,-0.15063672371062947,-0.0035776636771743704,-0.004040831173109533
0.01,0.017,0.009,5,False,6,3,299.91705191987205,8.04007599758069e-05,-0.14521884694627724,-0.00118366745547606,-0.003987516024039638
0.01,0.017,0.009,5,False,6,4,41.21345047353841,8.092710192453856e-05,-0.02307068203734712,-0.0061143581821048705,-0.0012915478976446358
0.01,0.017,0.009,5,True,6,7,1.5346183318357187,8.094143534750819e-05,-0.02136322614186635,-0.006333004516126903,7.971583025254005e-05
0.01,0.017,0.009,5,False,6,1,46.5301069580356,8.094575331043079e-05,-0.0208401088020601,0.006126035024716072,0.0010902190086966533
0.01,0.017,0.009,5,True,7,8,0.9923243397092747,8.107004044389187e-05,-0.006756051188274271,-0.002905543065211895,-0.00016636927769634062
0.01,0.017,0.009,5,False,7,4,754.1929499753717,8.040256959747466e-05,-0.15601541653947437,-0.006596196113929344,-0.006766291155429474
0.01,0.017,0.009,5,False,7,1,559.9211745013306,8.042264821089441e-05,-0.1307308671525388,0.017985816691315114,-0.0034808835557465917
0.01,0.017,0.009,5,True,0,1,1.1260866573885508,8.109825755631006e-05,-0.0038884472717795396,0.006564768085425565,1.771279545108393e-05
0.01,0.017,0.009,5,False,0,3,91.35620057726676,8.04007038481177e-05,-0.1465171633557367,0.0032278412711983988,0.0007082990527191456
0.01,0.017,0.009,5,False,0,6,95.72913978002342,8.04019039376264e-05,-0.15684517739518783,0.003528930686801028,0.0008193495281489578
0.01,0.017,0.009,5,False,0,7,68.49332994441114,8.097912226211996e-05,-0.017731505245550266,-0.01571894345294905,-0.0018659510126612681
0.01,0.017,0.009,5,False,0,4,88.65362272570783,8.098890086220496e-05,-0.016230480157523798,-0.012137780494269225,-0.002054914974719134
0.01,0.017,0.009,5,True,1,2,1.4305568055057905,8.11938876673997e-05,0.005468978628529562,-0.012273839648978968,-8.413453691643616e-05
0.01,0.017,0.009,5,False,1,7,506.3829013777139,8.043679720247493e-05,-0.13292408090163085,-0.028924805188769432,0.006033074765452658
0.01,0.017,0.009,5,False,1,4,643.5632127802776,8.040919996585774e-05,-0.14946152578391436,-0.016807888426325315,0.004852799044616821
0.01,0.017,0.009,5,False,2,5,309.7776809690105,8.04027181602464e-05,-0.14087276100154075,0.0009673321295329522,0.004041032822041027
0.01,0.017,0.009,5,False,3,0,26.330055232102474,8.040110050618247e-05,-0.15497497141467795,-0.0031544328939143882,-0.0007141556929299506
0.01,0.017,0.009,5,True,3,4,1.1737628229545056,8.099765527204242e-05,-0.014911480851730751,-0.007802947805279307,0.00010568955645045842
0.01,0.017,0.009,5,False,3,6,25.420132186310305,8.040481897249145e-05,-0.16208296838637873,0.0016167724399250162,-0.0006680354975621349
0.01,0.017,0.009,5,False,3,7,68.45316483294116,8.090526194130267e-05,-0.02594375151523144,-0.009456461560961294,-0.0014755806470047753
0.01,0.017,0.009,5,False,4,2,815.236308512674,8.082592401231347e-05,-0.03742408572507333,0.019378998951691342,-0.005995044256822822
0.01,0.017,0.009,5,True,4,5,0.7313553851848243,8.112383315618494e-05,-0.0016230846935988317,-0.012628006444930383,1.1472133550955557e-05
0.01,0.017,0.009,5,False,4,7,309.3365040425472,8.040185126976504e-05,-0.1511236201446585,-0.007511803365864011,-0.0004314799035207329
0.01,0.017,0.009,5,False,4,1,193.56790317713163,8.040667231752254e-05,-0.14781643321297736,0.014163532865128956,-0.0010329851318919311
0.01,0.017,0.009,5,False,5,2,804.2997942474526,8.04023607933829e-05,-0.15843197937446885,0.001482018943508144,-0.004855426209701017
0.01,0.017,0.009,5,False,6,0,86.2360930911569,8.040221078074711e-05,-0.1421904994072268,-0.0027787946798277993,0.0021573370867496184
0.01,0.017,0.009,5,False,6,3,80.66103927930592,8.040455338956334e-05,-0.1382206001592014,0.0013121152488527145,0.0020924067981115436
0.01,0.017,0.009,5,False,6,4,41.21345047353841,8.092710192453856e-05,-0.02307068203734712,-0.0061143581821048705,-0.0012915478976446358
0.01,0.017,0.009,5,True,6,7,1.976661042910963,8.106019670532866e-05,-0.007858687277511597,0.004642491376313079,-8.917352951828769e-05
0.01,0.017,0.009,5,False,6,1,46.5301069580356,8.094575331043079e-05,-0.0208401088020601,0.006126035024716072,0.0010902190086966533
0.01,0.017,0.009,5,True,7,8,1.7129941331886296,8.114368818680937e-05,0.00022183388901621744,-0.01472465254557918,3.368194208964976e-05
0.01,0.017,0.009,5,False,7,4,754.1929499753717,8.040256959747466e-05,-0.15601541653947437,-0.006596196113929344,-0.006766291155429474
0.01,0.017,0.009,5,False,7,1,559.9211745013306,8.042264821089441e-05,-0.1307308671525388,0.017985816691315114,-0.0034808835557465917
0.01,0.017,0.009,5,True,0,1,0.9249495825818566,8.11049017474173e-05,-0.0030468917199918456,-8.478575850603508e-05,-3.445100441097697e-05
0.01,0.017,0.009,5,False,0,3,195.5326934150168,8.040028691354734e-05,-0.15191782866455908,0.002468634073041426,0.0025917900256850674
0.01,0.017,0.009,5,False,0,6,204.7323612576446,8.04033037236143e-05,-0.1590272669523051,0.004549689700512082,0.0027187143735366236
0.01,0.017,0.009,5,False,0,7,68.49332994441114,8.097912226211996e-05,-0.017731505245550266,-0.01571894345294905,-0.0018659510126612681
0.01,0.017,0.009,5,False,0,4,88.65362272570783,8.098890086220496e-05,-0.016230480157523798,-0.012137780494269225,-0.002054914974719134
0.01,0.017,0.009,5,True,1,2,1.0056577299066547,8.107184883226988e-05,-0.007898384929326468,-0.019743326033768712,1.0778399930865625e-05
0.01,0.017,0.009,5,False,1,7,506.3829013777139,8.043679720247493e-05,-0.13292408090163085,-0.028924805188769432,0.006033074765452658
0.01,0.017,0.009,5,False,1,4,643.5632127802776,8.040919996585774e-05,-0.14946152578391436,-0.016807888426325315,0.004852799044616821
0.01,0.017,0.009,5,False,2,5,309.7776809690105,8.04027181602464e-05,-0.14087276100154075,0.0009673321295329522,0.004041032822041027
0.01,0.017,0.009,5,False,3,0,83.89094992322774,8.040183062069282e-05,-0.14943923978863047,-0.007533227133935748,-0.001440053961634284
0.01,0.017,0.009,5,True,3,4,1.027166360714896,8.104577838518242e-05,-0.009991165605670678,-0.013473842432968328,0.00015084999245867982
0.01,0.017,0.009,5,False,3,6,86.84703136372045,8.040132163016291e-05,-0.15643911626438012,7.86409753048296e-05,-0.0014561395376156332
0.01,0.017,0.009,5,False,3,7,68.45316483294116,8.090526194130267e-05,-0.02594375151523144,-0.009456461560961294,-0.0014755806470047753
0.01,0.017,0.009,5,False,4,2,815.236308512674,8.082592401231347e-05,-0.03742408572507333,0.019378998951691342,-0.005995044256822822
0.01,0.017,0.009,5,True,4,5,1.39399430272139,8.108275841693518e-05,-0.0054105711135446636,-0.0032821812496906695,-0.00013775240702620608
0.01,0.017,0.009,5,False,4,7,309.3365040425472,8.040185126976504e-05,-0.1511236201446585,-0.007511803365864011,-0.0004314799035207329
0.01,0.017,0.009,5,False,4,1,193.56790317713163,8.040667231752254e-05,-0.14781643321297736,0.014163532865128956,-0.0010329851318919311
0.01,0.017,0.009,5,False,5,2,804.2997942474526,8.04023607933829e-05,-0.15843197937446885,0.001482018943508144,-0.004855426209701017
0.01,0.017,0.009,5,False,6,0,86.39126138606346,8.040327807794199e-05,-0.14152266785852397,-0.005435110016249044,0.0017309185742501827
0.01,0.017,0.009,5,False,6,3,81.67076044735757,8.040126194653669e-05,-0.14385429739464012,0.0013676006322382859,0.001587908656179942
0.01,0.017,0.009,5,False,6,4,41.21345047353841,8.092710192453856e-05,-0.02307068203734712,-0.0061143581821048705,-0.0012915478976446358
0.01,0.017,0.009,5,True,6,7,1.7698779563684177,8.104741850509076e-05,-0.009220392656630211,0.003918328924145139,2.4401304022861406e-05
0.01,0.017,0.009,5,False,6,1,46.5301069580356,8.094575331043079e-05,-0.0208401088020601,0.006126035024716072,0.0010902190086966533
0.01,0.017,0.009,5,True,7,8,1.2566128178559384,8.116900010735e-05,0.0025142133047886604,-0.0172698593050835,-3.338294179284705e-05
0.01,0.017,0.009,5,False,7,4,754.1929499753717,8.040256959747466e-05,-0.15601541653947437,-0.006596196113929344,-0.006766291155429474
0.01,0.017,0.009,5,False,7,1,559.9211745013306,8.042264821089441e-05,-0.1307308671525388,0.017985816691315114,-0.0034808835557465917
0.01,0.017,0.009,5,True,0,1,0.9249495825818566,8.11049017474173e-05,-0.0030468917199918456,-8.478575850603508e-05,-3.445100441097697e-05
0.01,0.017,0.009,5,False,0,3,195.5326934150168,8.040028691354734e-05,-0.15191782866455908,0.002468634073041426,0.0025917900256850674
0.01,0.017,0.009,5,False,0,6,204.7323612576446,8.04033037236143e-05,-0.1590272669523051,0.004549689700512082,0.0027187143735366236
0.01,0.017,0.009,5,False,0,7,68.49332994441114,8.097912226211996e-05,-0.017731505245550266,-0.01571894345294905,-0.0018659510126612681
0.01,0.017,0.009,5,False,0,4,88.65362272570783,8.098890086220496e-05,-0.016230480157523798,-0.012137780494269225,-0.002054914974719134
0.01,0.017,0.009,5,True,1,2,1.1274571634257045,8.112403063561085e-05,-0.0020661233029042802,-0.01722767889026302,-1.178762224151018e-05
0.01,0.017,0.009,5,False,1,7,506.3829013777139,8.043679720247493e-05,-0.13292408090163085,-0.028924805188769432,0.006033074765452658
0.01,0.017,0.009,5,False,1,4,643.5632127802776,8.040919996585774e-05,-0.14946152578391436,-0.016807888426325315,0.004852799044616821
0.01,0.017,0.009,5,False,2,5,309.7776809690105,8.04027181602464e-05,-0.14087276100154075,0.0009673321295329522,0.004041032822041027
0.01,0.017,0.009,5,False,3,0,83.89094992322774,8.040183062069282e-05,-0.14943923978863047,-0.007533227133935748,-0.001440053961634284
0.01,0.017,0.009,5,True,3,4,1.027166360714896,8.104577838518242e-05,-0.009991165605670678,-0.013473842432968328,0.00015084999245867982
0.01,0.017,0.009,5,False,3,6,86.84703136372045,8.040132163016291e-05,-0.15643911626438012,7.86409753048296e-05,-0.0014561395376156332
0.01,0.017,0.009,5,False,3,7,68.45316483294116,8.090526194130267e-05,-0.02594375151523144,-0.009456461560961294,-0.0014755806470047753
0.01,0.017,0.009,5,False,4,2,815.236308512674,8.082592401231347e-05,-0.03742408572507333,0.019378998951691342,-0.005995044256822822
0.01,0.017,0.009,5,True,4,5,1.3595724462765382,8.111436903603488e-05,-0.002071374135076926,0.0015390960839647672,-9.771060210840012e-05
0.01,0.017,0.009,5,False,4,7,309.3365040425472,8.040185126976504e-05,-0.1511236201446585,-0.007511803365864011,-0.0004314799035207329
0.01,0.017,0.009,5,False,4,1,193.56790317713163,8.040667231752254e-05,-0.14781643321297736,0.014163532865128956,-0.0010329851318919311
0.01,0.017,0.009,5,False,5,2,804.2997942474526,8.04023607933829e-05,-0.15843197937446885,0.001482018943508144,-0.004855426209701017
0.01,0.017,0.009,5,False,6,0,86.39126138606346,8.040327807794199e-05,-0.14152266785852397,-0.005435110016249044,0.0017309185742501827
0.01,0.017,0.009,5,False,6,3,81.67076044735757,8.040126194653669e-05,-0.14385429739464012,0.0013676006322382859,0.001587908656179942
0.01,0.017,0.009,5,False,6,4,41.21345047353841,8.092710192453856e-05,-0.02307068203734712,-0.0061143581821048705,-0.0012915478976446358
0.01,0.017,0.009,5,True,6,7,1.7698779563684177,8.104741850509076e-05,-0.009220392656630211,0.003918328924145139,2.4401304022861406e-05
0.01,0.017,0.009,5,False,6,1,46.5301069580356,8.094575331043079e-05,-0.0208401088020601,0.006126035024716072,0.0010902190086966533
0.01,0.017,0.009,5,True,7,8,1.2566128178559384,8.116900010735e-05,0.0025142133047886604,-0.0172698593050835,-3.338294179284705e-05
0.01,0.017,0.009,5,False,7,4,754.1929499753717,8.040256959747466e-05,-0.15601541653947437,-0.006596196113929344,-0.006766291155429474
0.01,0.017,0.009,5,False,7,1,559.9211745013306,8.042264821089441e-05,-0.1307308671525388,0.017985816691315114,-0.0034808835557465917
0.01,0.017,0.009,5,True,0,1,0.9249495825818566,8.11049017474173e-05,-0.0030468917199918456,-8.478575850603508e-05,-3.445100441097697e-05
0.01,0.017,0.009,5,False,0,3,195.5326934150168,8.040028691354734e-05,-0.15191782866455908,0.002468634073041426,0.0025917900256850674
0.01,0.017,0.009,5,False,0,6,204.7323612576446,8.04033037236143e-05,-0.1590272669523051,0.004549689700512082,0.0027187143735366236
0.01,0.017,0.009,5,False,0,7,68.49332994441114,8.097912226211996e-05,-0.017731505245550266,-0.01571894345294905,-0.0018659510126612681
0.01,0.017,0.009,5,False,0,4,88.65362272570783,8.098890086220496e-05,-0.016230480157523798,-0.012137780494269225,-0.002054914974719134
0.01,0.017,0.009,5,True,1,2,1.1274571634257045,8.112403063561085e-05,-0.0020661233029042802,-0.01722767889026302,-1.178762224151018e-05
0.01,0.017,0.009,5,False,1,7,506.3829013777139,8.043679720247493e-05,-0.13292408090163085,-0.028924805188769432,0.006033074765452658
0.01,0.017,0.009,5,False,1,4,643.5632127802776,8.040919996585774e-05,-0.14946152578391436,-0.016807888426325315,0.004852799044616821
0.01,0.017,0.009,5,False,2,5,309.7776809690105,8.04027181602464e-05,-0.14087276100154075,0.0009673321295329522,0.004041032822041027
0.01,0.017,0.009,5,False,3,0,83.89094992322774,8.040183062069282e-05,-0.14943923978863047,-0.007533227133935748,-0.001440053961634284
0.01,0.017,0.009,5,True,3,4,1.027166360714896,8.104577838518242e-05,-0.009991165605670678,-0.013473842432968328,0.00015084999245867982
0.01,0.017,0.009,5,False,3,6,86.84703136372045,8.040132163016291e-05,-0.15643911626438012,7.86409753048296e-05,-0.0014561395376156332
0.01,0.017,0.009,5,False,3,7,68.45316483294116,8.090526194130267e-05,-0.02594375151523144,-0.009456461560961294,-0.0014755806470047753
0.01,0.017,0.009,5,False,4,2,815.236308512674,8.082592401231347e-05,-0.03742408572507333,0.019378998951691342,-0.005995044256822822
0.01,0.017,0.009,5,True,4,5,1.3595724462765382,8.111436903603488e-05,-0.002071374135076926,0.0015390960839647672,-9.771060210840012e-05
0.01,0.017,0.009,5,False,4,7,309.3365040425472,8.040185126976504e-05,-0.1511236201446585,-0.007511803365864011,-0.0004314799035207329
0.01,0.017,0.009,5,False,4,1,193.56790317713163,8.040667231752254e-05,-0.14781643321297736,0.014163532865128956,-0.0010329851318919311
0.01,0.017,0.009,5,False,5,2,804.2997942474526,8.04023607933829e-05,-0.15843197937446885,0.001482018943508144,-0.004855426209701017
0.01,0.017,0.009,5,False,6,0,86.39126138606346,8.040327807794199e-05,-0.14152266785852397,-0.005435110016249044,0.0017309185742501827
0.01,0.017,0.009,5,False,6,3,81.67076044735757,8.040126194653669e-05,-0.14385429739464012,0.0013676006322382859,0.001587908656179942
0.01,0.017,0.009,5,False,6,4,41.21345047353841,8.092710192453856e-05,-0.02307068203734712,-0.0061143581821048705,-0.0012915478976446358
0.01,0.017,0.009,5,True,6,7,1.7698779563684177,8.104741850509076e-05,-0.009220392656630211,0.003918328924145139,2.4401304022861406e-05
0.01,0.017,0.009,5,False,6,1,46.5301069580356,8.094575331043079e-05,-0.0208401088020601,0.006126035024716072,0.0010902190086966533
0.01,0.017,0.009,5,True,7,8,1.2566128178559384,8.116900010735e-05,0.0025142133047886604,-0.0172698593050835,-3.338294179284705e-05
0.01,0.017,0.009,5,False,7,4,754.1929499753717,8.040256959747466e-05,-0.15601541653947437,-0.006596196113929344,-0.006766291155429474
0.01,0.017,0.009,5,False,7,1,559.9211745013306,8.042264821089441e-05,-0.1307308671525388,0.017985816691315114,-0.0034808835557465917
0.01,0.017,0.009,5,True,0,1,0.9249495825818566,8.11049017474173e-05,-0.0030468917199918456,-8.478575850603508e-05,-3.445100441097697e-05
0.01,0.017,0.009,5,False,0,3,195.5326934150168,8.040028691354734e-05,-0.15191782866455908,0.002468634073041426,0.0025917900256850674
0.01,0.017,0.009,5,False,0,6,204.7323612576446,8.04033037236143e-05,-0.1590272669523051,0.004549689700512082,0.0027187143735366236
0.01,0.017,0.009,5,False,0,7,68.49332994441114,8.097912226211996e-05,-0.017731505245550266,-0.01571894345294905,-0.0018659510126612681
0.01,0.017,0.009,5,False,0,4,88.65362272570783,8.098890086220496e-05,-0.016230480157523798,-0.012137780494269225,-0.002054914974719134
0.01,0.017,0.009,5,True,1,2,1.1274571634257045,8.112403063561085e-05,-0.0020661233029042802,-0.01722767889026302,-1.178762224151018e-05
0.01,0.017,0.009,5,False,1,7,506.3829013777139,8.043679720247493e-05,-0.13292408090163085,-0.028924805188769432,0.006033074765452658
0.01,0.017,0.009,5,False,1,4,643.5632127802776,8.040919996585774e-05,-0.14946152578391436,-0.016807888426325315,0.004852799044616821
0.01,0.017,0.009,5,False,2,5,309.7776809690105,8.04027181602464e-05,-0.14087276100154075,0.0009673321295329522,0.004041032822041027
0.01,0.017,0.009,5,False,3,0,83.89094992322774,8.040183062069282e-05,-0.14943923978863047,-0.007533227133935748,-0.001440053961634284
0.01,0.017,0.009,5,True,3,4,1.027166360714896,8.104577838518242e-05,-0.009991165605670678,-0.013473842432968328,0.00015084999245867982
0.01,0.017,0.009,5,False,3,6,86.84703136372045,8.040132163016291e-05,-0.15643911626438012,7.86409753048296e-05,-0.0014561395376156332
0.01,0.017,0.009,5,False,3,7,68.45316483294116,8.090526194130267e-05,-0.02594375151523144,-0.009456461560961294,-0.0014755806470047753
0.01,0.017,0.009,5,False,4,2,815.236308512674,8.082592401231347e-05,-0.03742408572507333,0.019378998951691342,-0.005995044256822822
0.01,0.017,0.009,5,True,4,5,1.3595724462765382,8.111436903603488e-05,-0.002071374135076926,0.0015390960839647672,-9.771060210840012e-05
0.01,0.017,0.009,5,False,4,7,309.3365040425472,8.040185126976504e-05,-0.1511236201446585,-0.007511803365864011,-0.0004314799035207329
0.01,0.017,0.009,5,False,4,1,193.56790317713163,8.040667231752254e-05,-0.14781643321297736,0.014163532865128956,-0.0010329851318919311
0.01,0.017,0.009,5,False,5,2,804.2997942474526,8.04023607933829e-05,-0.15843197937446885,0.001482018943508144,-0.004855426209701017
0.01,0.017,0.009,5,False,6,0,86.39126138606346,8.040327807794199e-05,-0.14152266785852397,-0.005435110016249044,0.0017309185742501827
0.01,0.017,0.009,5,False,6,3,81.67076044735757,8.040126194653669e-05,-0.14385429739464012,0.0013676006322382859,0.001587908656179942
0.01,0.017,0.009,5,False,6,4,41.21345047353841,8.092710192453856e-05,-0.02307068203734712,-0.0061143581821048705,-0.0012915478976446358
0.01,0.017,0.009,5,True,6,7,1.7698779563684177,8.104741850509076e-05,-0.009220392656630211,0.003918328924145139,2.4401304022861406e-05
0.01,0.017,0.009,5,False,6,1,46.5301069580356,8.094575331043079e-05,-0.0208401088020601,0.006126035024716072,0.0010902190086966533
0.01,0.017,0.009,5,True,7,8,1.2566128178559384,8.116900010735e-05,0.0025142133047886604,-0.0172698593050835,-3.338294179284705e-05
0.01,0.017,0.009,5,False,7,4,754.1929499753717,8.040256959747466e-05,-0.15601541653947437,-0.006596196113929344,-0.006766291155429474
0.01,0.017,0.009,5,False,7,1,559.9211745013306,8.042264821089441e-05,-0.1307308671525388,0.017985816691315114,-0.0034808835557465917
0.01,0.017,0.009,5,True,0,1,0.9249495825818566,8.11049017474173e-05,-0.0030468917199918456,-8.478575850603508e-05,-3.445100441097697e-05
0.01,0.017,0.009,5,False,0,3,195.5326934150168,8.040028691354734e-05,-0.15191782866455908,0.002468634073041426,0.0025917900256850674
0.01,0.017,0.009,5,False,0,6,204.7323612576446,8.04033037236143e-05,-0.1590272669523051,0.004549689700512082,0.0027187143735366236
0.01,0.017,0.009,5,False,0,7,68.49332994441114,8.097912226211996e-05,-0.017731505245550266,-0.01571894345294905,-0.0018659510126612681
0.01,0.017,0.009,5,False,0,4,88.65362272570783,8.098890086220496e-05,-0.016230480157523798,-0.012137780494269225,-0.002054914974719134
0.01,0.017,0.009,5,True,1,2,1.1274571634257045,8.112403063561085e-05,-0.0020661233029042802,-0.01722767889026302,-1.178762224151018e-05
0.01,0.017,0.009,5,False,1,7,506.3829013777139,8.043679720247493e-05,-0.13292408090163085,-0.028924805188769432,0.006033074765452658
0.01,0.017,0.009,5,False,1,4,643.5632127802776,8.040919996585774e-05,-0.14946152578391436,-0.016807888426325315,0.004852799044616821
0.01,0.017,0.009,5,False,2,5,309.7776809690105,8.04027181602464e-05,-0.14087276100154075,0.0009673321295329522,0.004041032822041027
0.01,0.017,0.009,5,False,3,0,83.89094992322774,8.040183062069282e-05,-0.14943923978863047,-0.007533227133935748,-0.001440053961634284
0.01,0.017,0.009,5,True,3,4,1.027166360714896,8.104577838518242e-05,-0.009991165605670678,-0.013473842432968328,0.00015084999245867982
0.01,0.017,0.009,5,False,3,6,86.84703136372045,8.040132163016291e-05,-0.15643911626438012,7.86409753048296e-05,-0.0014561395376156332
0.01,0.017,0.009,5,False,3,7,68.45316483294116,8.090526194130267e-05,-0.02594375151523144,-0.009456461560961294,-0.0014755806470047753
0.01,0.017,0.009,5,False,4,2,815.236308512674,8.082592401231347e-05,-0.03742408572507333,0.019378998951691342,-0.005995044256822822
0.01,0.017,0.009,5,True,4,5,1.3595724462765382,8.111436903603488e-05,-0.002071374135076926,0.0015390960839647672,-9.771060210840012e-05
0.01,0.017,0.009,5,False,4,7,309.3365040425472,8.040185126976504e-05,-0.1511236201446585,-0.007511803365864011,-0.0004314799035207329
0.01,0.017,0.009,5,False,4,1,193.56790317713163,8.040667231752254e-05,-0.14781643321297736,0.014163532865128956,-0.0010329851318919311
0.01,0.017,0.009,5,False,5,2,804.2997942474526,8.04023607933829e-05,-0.15843197937446885,0.001482018943508144,-0.004855426209701017
0.01,0.017,0.009,5,False,6,0,86.39126138606346,8.040327807794199e-05,-0.14152266785852397,-0.005435110016249044,0.0017309185742501827
0.01,0.017,0.009,5,False,6,3,81.67076044735757,8.040126194653669e-05,-0.14385429739464012,0.0013676006322382859,0.001587908656179942
0.01,0.017,0.009,5,False,6,4,41.21345047353841,8.092710192453856e-05,-0.02307068203734712,-0.0061143581821048705,-0.0012915478976446358
0.01,0.017,0.009,5,True,6,7,1.7698779563684177,8.104741850509076e-05,-0.009220392656630211,0.003918328924145139,2.4401304022861406e-05
0.01,0.017,0.009,5,False,6,1,46.5301069580356,8.094575331043079e-05,-0.0208401088020601,0.006126035024716072,0.0010902190086966533
0.01,0.017,0.009,5,True,7,8,1.2566128178559384,8.116900010735e-05,0.0025142133047886604,-0.0172698593050835,-3.338294179284705e-05
0.01,0.017,0.009,5,False,7,4,754.1929499753717,8.040256959747466e-05,-0.15601541653947437,-0.006596196113929344,-0.006766291155429474
0.01,0.017,0.009,5,False,7,1,559.9211745013306,8.042264821089441e-05,-0.1307308671525388,0.017985816691315114,-0.0034808835557465917
0.01,0.017,0.009,5,True,0,1,0.8672669402821407,8.09361842116064e-05,-0.022060540988581196,-0.0076262802924129585,-0.00012876316395948705
0.01,0.017,0.009,5,False,0,3,1342.608265824803,8.040065590923462e-05,-0.15316513135313067,0.0033253534439723026,0.010004884410756977
0.01,0.017,0.009,5,False,0,6,1345.0514410628386,8.040203729588134e-05,-0.15420241108375324,-0.006762858693772977,0.010029471956437698
0.01,0.017,0.009,5,False,0,7,68.49332994441114,8.097912226211996e-05,-0.017731505245550266,-0.01571894345294905,-0.0018659510126612681
0.01,0.017,0.009,5,False,0,4,88.65362272570783,8.098890086220496e-05,-0.016230480157523798,-0.012137780494269225,-0.002054914974719134
0.01,0.017,0.009,5,True,1,2,1.1274571634257045,8.112403063561085e-05,-0.0020661233029042802,-0.01722767889026302,-1.178762224151018e-05
0.01,0.017,0.009,5,False,1,7,506.3829013777139,8.043679720247493e-05,-0.13292408090163085,-0.028924805188769432,0.006033074765452658
0.01,0.017,0.009,5,False,1,4,643.5632127802776,8.040919996585774e-05,-0.14946152578391436,-0.016807888426325315,0.004852799044616821
0.01,0.017,0.009,5,False,2,5,309.7776809690105,8.04027181602464e-05,-0.14087276100154075,0.0009673321295329522,0.004041032822041027
0.01,0.017,0.009,5,False,3,0,1246.7282231168535,8.040120336441352e-05,-0.1534560039705022,-0.005089539651556592,-0.00942368662817366
0.01,0.017,0.009,5,True,3,4,0.9744897971992001,8.089705920144469e-05,-0.02666468773795663,-0.004061341260951314,1.151925574015153e-05
0.01,0.017,0.009,5,False,3,6,1235.8518176342561,8.040449154120283e-05,-0.16145359131856193,-0.0027190524227507858,-0.009416376478017711
0.01,0.017,0.009,5,False,3,7,68.45316483294116,8.090526194130267e-05,-0.02594375151523144,-0.009456461560961294,-0.0014755806470047753
0.01,0.017,0.009,5,False,4,2,815.236308512674,8.082592401231347e-05,-0.03742408572507333,0.019378998951691342,-0.005995044256822822
0.01,0.017,0.009,5,True,4,5,1.3595724462765382,8.111436903603488e-05,-0.002071374135076926,0.0015390960839647672,-9.771060210840012e-05
0.01,0.017,0.009,5,False,4,7,309.3365040425472,8.040185126976504e-05,-0.1511236201446585,-0.007511803365864011,-0.0004314799035207329
0.01,0.017,0.009,5,False,4,1,193.56790317713163,8.040667231752254e-05,-0.14781643321297736,0.014163532865128956,-0.0010329851318919311
0.01,0.017,0.009,5,False,5,2,804.2997942474526,8.04023607933829e-05,-0.15843197937446885,0.001482018943508144,-0.004855426209701017
0.01,0.017,0.009,5,False,6,0,67.68275019969538,8.040170067922205e-05,-0.14286166977440187,0.0014589284812369396,-0.0018467360695338104
0.01,0.017,0.009,5,False,6,3,76.25568416794249,8.040316553207277e-05,-0.1424970115138114,0.0064545092668721925,-0.0018640135388283854
0.01,0.017,0.009,5,False,6,4,41.21345047353841,8.092710192453856e-05,-0.02307068203734712,-0.0061143581821048705,-0.0012915478976446358
0.01,0.017,0.009,5,True,6,7,1.574783944311093,8.101825171218352e-05,-0.012390017053513148,-0.0020596332270851996,-0.0001339708406856337
0.01,0.017,0.009,5,False,6,1,46.5301069580356,8.094575331043079e-05,-0.0208401088020601,0.006126035024716072,0.0010902190086966533
0.01,0.017,0.009,5,True,7,8,1.5014516364529331,8.115801708240812e-05,0.0018908528124203048,-0.012310493534953544,0.00017655038602424662
0.01,0.017,0.009,5,False,7,4,754.1929499753717,8.040256959747466e-05,-0.15601541653947437,-0.006596196113929344,-0.006766291155429474
0.01,0.017,0.009,5,False,7,1,559.9211745013306,8.042264821089441e-05,-0.1307308671525388,0.017985816691315114,-0.0034808835557465917
0.01,0.017,0.0009,5,True,0,1,1.3497280927070658,8.099541927273172e-05,-0.007250191776926283,0.004830948587874661,8.731255618993679e-05
0.01,0.017,0.0009,5,False,0,3,379.9926838100914,8.040019713830472e-05,-0.15102209980822642,0.0026104700577546116,0.005042794204576539
0.01,0.017,0.0009,5,False,0,6,364.05463704558895,8.040130030587235e-05,-0.14394627424558537,-0.003001299425976339,0.004882486834007
0.01,0.017,0.0009,5,True,1,2,0.820027428285621,8.095627976616126e-05,-0.012476457067577384,-0.012130896949685312,-7.597784002028843e-05
0.01,0.017,0.0009,5,False,3,0,551.4395217814706,8.04002034247171e-05,-0.15156231152428504,-0.0023735654737488685,-0.005766242441682764
0.01,0.017,0.0009,5,True,3,4,1.0387721591399348,8.087592337351342e-05,-0.022815516131253967,-0.011440582554493168,-0.00011949668467638772
0.01,0.017,0.0009,5,False,3,6,541.4301272395585,8.040202433950884e-05,-0.15055619783008128,-0.008375535905533228,-0.0058050757290766175
0.01,0.017,0.0009,5,True,4,5,0.7535080546033782,8.105151744659239e-05,-0.0006497743410708009,-0.0041644186989857855,-2.360086480443623e-05
0.01,0.017,0.0009,5,False,6,0,668.1795100108517,8.040114786762166e-05,-0.15525052922348556,0.003586710142768514,0.0069491707177009735
