calib_id,sigma_range,sigma_encoder,window_size,est_cj_x,est_cj_y,cj_x,cj_y,cov_00,cov_01,cov_10,cov_11,movement_low,movement_high,n_outer,n_inner,n_limbs
1,0.001,0.0009,10,-4.0153402867787385e-06,1.6761954618692304e-06,-0.01,0.01,1.594621432766948e-07,-3.083061842519933e-08,-3.083061842519933e-08,3.090104895329009e-07,-1.5707963267948966,1.5707963267948966,2,15,5
2,0.001,0.0009,10,-5.572621328815234e-06,2.686636028419258e-06,-0.01,0.01,1.6599964605505443e-07,1.2923140440347465e-07,1.2923140440347465e-07,5.379078722883196e-07,-1.5707963267948966,1.5707963267948966,2,15,5
3,0.001,0.0009,10,-3.951573395780493e-06,2.4330049897165382e-06,-0.01,0.01,1.548581771772996e-07,2.0841191860539105e-08,2.0841191860539105e-08,3.1744800455717127e-07,-1.5707963267948966,1.5707963267948966,2,15,5
0,0.001,0.0009,10,-2.7180908863219916e-06,9.204150003848276e-07,-0.01,0.01,1.640016043736046e-07,-7.780822566613743e-08,-7.780822566613743e-08,3.7724880936511153e-07,-1.5707963267948966,1.5707963267948966,2,15,5
1,0.001,0.0009,10,-3.28045316739209e-06,1.0998017439876765e-06,-0.01,0.01,1.731951524206393e-07,-7.345045149028113e-08,-7.345045149028113e-08,3.3216902365876616e-07,-1.5707963267948966,1.5707963267948966,2,15,5
2,0.001,0.0009,10,-4.758660340869065e-06,2.3324285616840812e-06,-0.01,0.01,1.4798147724192268e-07,4.899506404036656e-08,4.899506404036656e-08,3.9359142341199867e-07,-1.5707963267948966,1.5707963267948966,2,15,5
3,0.001,0.0009,10,-4.524985903890163e-06,2.574572402048211e-06,-0.01,0.01,1.5461266915901694e-07,4.876056823049083e-08,4.876056823049083e-08,3.561028941261764e-07,-1.5707963267948966,1.5707963267948966,2,15,5
0,0.001,0.0009,10,-2.31281088616431e-06,1.0752888451902673e-06,-0.01,0.01,1.6767522013010932e-07,-6.254137148625214e-08,-6.254137148625214e-08,3.285921770058728e-07,-1.5707963267948966,1.5707963267948966,2,15,5
1,0.001,0.0009,10,-2.6888020616029987e-06,8.387571297315008e-07,-0.01,0.01,1.875938994521237e-07,-1.1077805532197303e-07,-1.1077805532197303e-07,3.746077577268006e-07,-1.5707963267948966,1.5707963267948966,2,15,5
2,0.001,0.0009,10,-3.772211206663217e-06,2.0595318555770204e-06,-0.01,0.01,1.4895370315136863e-07,2.2868198140386652e-08,2.2868198140386652e-08,3.466358885591034e-07,-1.5707963267948966,1.5707963267948966,2,15,5
3,0.001,0.0009,10,-4.497183592837838e-06,2.3291085183406077e-06,-0.01,0.01,1.520707075523511e-07,4.54764244903285e-08,4.54764244903285e-08,3.6281563519989904e-07,-1.5707963267948966,1.5707963267948966,2,15,5
0,0.001,0.0009,10,-2.1529576916489203e-06,9.288008258507949e-07,-0.01,0.01,1.5826346323780482e-07,-2.7123348180144852e-08,-2.7123348180144852e-08,3.093811855622968e-07,-1.5707963267948966,1.5707963267948966,2,15,5
1,0.001,0.0009,10,-2.92073818609126e-06,8.616720739396777e-07,-0.01,0.01,1.6764563870220477e-07,-7.667601921651113e-08,-7.667601921651113e-08,3.592004553542783e-07,-1.5707963267948966,1.5707963267948966,2,15,5
2,0.001,0.0009,10,-3.4462602143499087e-06,2.2517953024850245e-06,-0.01,0.01,1.520592526069677e-07,2.7085467900812655e-08,2.7085467900812655e-08,3.356491158942285e-07,-1.5707963267948966,1.5707963267948966,2,15,5
3,0.001,0.0009,10,-4.71896638078048e-06,1.6119496694110514e-06,-0.01,0.01,1.3392336577338926e-07,3.5003525110175836e-08,3.5003525110175836e-08,4.872360448995298e-07,-1.5707963267948966,1.5707963267948966,2,15,5
0,0.001,0.0009,10,-2.731762048848818e-06,1.021840221804825e-06,-0.01,0.01,1.43124598412136e-07,-2.5938497855057807e-09,-2.5938497855057807e-09,3.6871206245153536e-07,-1.5707963267948966,1.5707963267948966,2,15,5
1,0.001,0.0009,10,-3.368805462861358e-06,2.42635231454279e-07,-0.01,0.01,1.5547680431117543e-07,-9.180616838972107e-08,-9.180616838972107e-08,4.6705752013875904e-07,-1.5707963267948966,1.5707963267948966,2,15,5
2,0.001,0.0009,10,-3.96971988353523e-06,1.8689410558337946e-06,-0.01,0.01,1.414649736645031e-07,3.541133308848872e-08,3.541133308848872e-08,4.1307671871661184e-07,-1.5707963267948966,1.5707963267948966,2,15,5
3,0.001,0.0009,10,-4.744631332982507e-06,2.008860848789562e-06,-0.01,0.01,1.3645294264395332e-07,4.539316910515291e-08,4.539316910515291e-08,4.832716422746904e-07,-1.5707963267948966,1.5707963267948966,2,15,5
0,0.001,0.0009,10,-1.4694570881282222e-06,-8.383378052938081e-07,-0.01,0.01,1.7687016937198654e-07,-1.3410938322645507e-07,-1.3410938322645507e-07,4.911564009735085e-07,-1.5707963267948966,1.5707963267948966,2,10,5
1,0.001,0.0009,10,-4.775627350899363e-06,2.4503620893568375e-06,-0.01,0.01,1.5490345994400934e-07,4.758322903583678e-08,4.758322903583678e-08,3.524594934581281e-07,-1.5707963267948966,1.5707963267948966,2,10,5
2,0.001,0.0009,10,-5.1036397873389506e-06,1.3565821546332204e-06,-0.01,0.01,1.2852651674266675e-07,2.455373355101127e-08,2.455373355101127e-08,5.439709980055243e-07,-1.5707963267948966,1.5707963267948966,2,10,5
