sigma_pos,sigma_theta,sigma_encoder,k,connected,limb_id,child_id,cost_per_obs,cov_trace,cj_x,cj_y,cj_theta,movement_name
0.001,0.0017,0.0009,15,False,4,2,0.833268920370241,4.0000005535636124e-07,-0.1501647954484596,0.00033259656899973725,-7.364699415074654e-05,Child only
0.001,0.0017,0.0009,15,True,4,5,1.4391089462814797,4.02815767556503e-07,-0.02010357786815782,0.00025470525995123066,0.0006734712148493512,Child only
0.001,0.0017,0.0009,15,False,0,5,2.851234814683793,4.028166905646472e-07,-0.02008336355027309,-0.00043171465119382394,-0.0006282543936223509,Child only
0.001,0.0017,0.0009,15,False,1,5,35711.78969963102,4.00000082277253e-07,-0.150513176106064,0.00020602414114040337,0.49424729135849743,Child only
0.001,0.0017,0.0009,15,False,4,1,2.465786349039736,4.028307323177443e-07,-0.019758876837260603,-0.00020697187865768277,0.001141660325701641,Child only
0.001,0.0017,0.0009,15,False,5,1,35257.22310117073,4.0000008845853693e-07,-0.1494822135331529,-0.00027858259272399866,0.5252253755498162,Child only
0.001,0.0017,0.0009,15,False,0,3,2.977300477835169,4.0282177310553467e-07,-0.019968289800522267,-0.0008855602625238925,8.378999749641681e-05,Child only
0.001,0.0017,0.0009,15,False,1,3,28598.586599647242,4.0000006124219286e-07,-0.14962442534061252,0.00010417955230816869,0.6395945443520233,Child only
0.001,0.0017,0.0009,15,False,2,1,4.5641192711339045,4.028209044360118e-07,-0.019985260500692742,-0.00025228258291858595,0.0002961028751150322,Child only
0.001,0.0017,0.0009,15,False,2,5,2.798115155400784,4.02797159244683e-07,-0.020533789805405007,-1.8148658554593622e-06,-0.00019936333163374668,Child only
0.001,0.0017,0.0009,15,False,3,1,24433.082410265666,4.00000057672165e-07,-0.15033894889997368,0.00011819611651751656,-0.20700392426723258,Child only
0.001,0.0017,0.0009,15,False,3,5,24579.866695516324,4.00000137114357e-07,-0.15059796007186999,0.0004388383209786645,-0.2074993775118753,Child only
0.001,0.0017,0.0009,15,False,4,3,2.5853057420821366,4.028349136358236e-07,-0.01966258598636675,-0.00025647791980909,0.000694098383360054,Child only
0.001,0.0017,0.0009,15,False,5,3,49436.012734098564,4.000002184372649e-07,-0.14896558530099877,-7.255360388843673e-05,0.3483394446199564,Child only
0.001,0.0017,0.0009,15,True,0,1,2.1805361314836915,4.027919594193289e-07,-0.02065492311763564,0.0004824092976245283,-0.0015559906433361835,Child only
0.001,0.0017,0.0009,15,False,0,2,1.6110609756012175,4.0000007565576316e-07,-0.1503672657495763,4.565498580563639e-05,0.0004442114798097929,Child only
0.001,0.0017,0.0009,15,False,0,4,1.3128655838242722,4.0000016109172735e-07,-0.1507325047242775,0.0004423509176705535,-0.0005245046002230448,Child only
0.001,0.0017,0.0009,15,False,2,0,1.1955731101582332,4.000000757601115e-07,-0.1496317481378419,-4.5087707491819155e-05,7.909390677589932e-05,Child only
0.001,0.0017,0.0009,15,True,2,3,2.9727843320972545,4.028223620108118e-07,-0.019951881546882575,0.00022941349543807499,0.00019563794643726493,Child only
0.001,0.0017,0.0009,15,False,2,4,1.1847700122769238,4.0000007805294734e-07,-0.1503634769850423,0.0003976231034154578,-0.0005648273863000819,Child only
0.001,0.0017,0.0009,15,False,4,0,1.2462272339803144,4.000001612316622e-07,-0.14926634047022122,-0.00044145761092554656,0.0007886783446301094,Child only
0.001,0.0017,0.0009,15,False,4,2,1.8801982163240638,4.000000779461727e-07,-0.14963663059615448,-0.00039685364316335885,0.001113473126329069,Child only
0.001,0.0017,0.0009,15,True,4,5,3.7044604666354863,4.028314870748845e-07,-0.019741682891411393,-8.920241877420115e-05,-5.4570450820697174e-05,Child only
0.001,0.0017,0.0009,15,False,0,5,3.175010931832513,4.027968769656652e-07,-0.020540930924527093,0.0002734305471343083,-0.0007762490828195169,Child only
0.001,0.0017,0.0009,15,False,1,5,17142.84517581722,4.0000007868480237e-07,-0.1496485758881021,-0.00017565631925993216,0.08321451157721856,Child only
0.001,0.0017,0.0009,15,False,4,1,2.3157432049330864,4.0282711574460097e-07,-0.019841838519623227,0.0002354698246859458,-0.00024291317943373362,Child only
0.001,0.0017,0.0009,15,False,5,1,19421.236874954982,4.000000581254181e-07,-0.1501457558266432,-1.860822105251218e-05,-0.07010103724635469,Child only
0.001,0.0017,0.0009,15,False,0,3,2.7590466855571276,4.0280791325281376e-07,-0.020285369159731302,0.000259580956240417,-0.0006318344633798802,Child only
0.001,0.0017,0.0009,15,False,1,3,13251.763200655165,4.000000370025218e-07,-0.15000683005111834,7.384546421279156e-06,0.04526437489232397,Child only
0.001,0.0017,0.0009,15,False,2,1,2.3502477636205916,4.028213190572149e-07,-0.01997634016969329,0.00041210423006707986,-0.0001934512614007035,Child only
0.001,0.0017,0.0009,15,False,2,5,3.4008321834689434,4.0282756350375454e-07,-0.019833220635386627,0.0005247195867054106,-0.0006793296041122989,Child only
0.001,0.0017,0.0009,15,False,3,1,33334.666481982196,4.000000384278964e-07,-0.1500686836058792,-6.773510584075939e-05,-0.0927722172736004,Child only
0.001,0.0017,0.0009,15,False,3,5,33813.09547179073,4.000000530594983e-07,-0.14968536343023078,0.00017703090099518596,-0.09325808700946027,Child only
0.001,0.0017,0.0009,15,False,4,3,1.9644106120593596,4.028355140734047e-07,-0.01964890646579944,0.0002449525835434619,-0.00041860040176269476,Child only
0.001,0.0017,0.0009,15,False,5,3,36362.83458063837,4.0000005140233076e-07,-0.1502936035456503,-0.00018284611412219755,-0.19055422881022843,Child only
0.001,0.0017,0.0009,15,True,0,1,1.9232748458916153,4.0282203466210424e-07,-0.019959297565726425,0.00025228760430473583,-0.0006643908138577458,Child only
0.001,0.0017,0.0009,15,False,0,2,1.3654797575715174,4.0000008365368684e-07,-0.1500515748243753,-0.0004353884186636142,-0.0006257691236125529,Child only
0.001,0.0017,0.0009,15,False,0,4,1.167858997789655,4.0000008510156865e-07,-0.15026065618092335,-0.00032522694936594146,-0.00017278600676818632,Child only
0.001,0.0017,0.0009,15,False,2,0,1.105044720097261,4.000000836432878e-07,-0.1499485065976382,0.00043532092206824007,0.00046734381472654854,Child only
0.001,0.0017,0.0009,15,True,2,3,2.7115359475809577,4.0282083379729174e-07,-0.019987051366200496,0.00038389470494517696,0.0008989420064623811,Child only
0.001,0.0017,0.0009,15,False,2,4,1.042384327626619,4.0000006249481314e-07,-0.15020882786854173,0.0001098110886325795,0.00035662781202318197,Child only
0.001,0.0017,0.0009,15,False,4,0,1.273276157571358,4.0000008514631724e-07,-0.14973887463713104,0.00032529481859988304,-7.721831075103751e-06,Child only
0.001,0.0017,0.0009,15,False,4,2,1.2521083704814808,4.000000624646075e-07,-0.1497915287364627,-0.00010960030512864023,-0.0005714209435553305,Child only
0.001,0.0017,0.0009,15,True,4,5,2.1923416733964554,4.028302191373483e-07,-0.01977460093805647,0.0010485226079319132,0.0009286777213634831,Child only
0.001,0.0017,0.0009,15,True,0,1,1.0538791800153426,4.0280782597755404e-07,-0.02028660152541113,6.987636061037012e-05,-0.00018555573909387685,Parent only
0.001,0.0017,0.0009,15,False,0,2,28343.261684682915,4.0000006112207904e-07,-0.15003165306393648,-0.00034856905513032686,0.3206780765076832,Parent only
0.001,0.0017,0.0009,15,False,0,4,28348.144881842734,4.0000005078346546e-07,-0.15007803560211833,0.00028898800372409623,0.32002039568831864,Parent only
0.001,0.0017,0.0009,15,False,2,0,19151.376003858906,4.00000071867139e-07,-0.14990213522883594,0.0004269805949559241,-0.3488284700388821,Parent only
0.001,0.0017,0.0009,15,True,2,3,2.3901372928794746,4.0284938968780223e-07,-0.01933305819457182,0.0008043981114112341,-0.0008488710976424576,Parent only
0.001,0.0017,0.0009,15,False,2,4,19333.66618450883,4.0000008596137766e-07,-0.149685678315157,0.00039819738400876216,-0.34895347293584156,Parent only
0.001,0.0017,0.0009,15,False,4,0,27154.122626958637,4.000000389701455e-07,-0.1501151723458207,7.342444771725177e-06,-0.17382164032543662,Parent only
0.001,0.0017,0.0009,15,False,4,2,26568.84169940132,4.0000011838707287e-07,-0.15040008652696513,-0.0005537878216326904,-0.17328895742632555,Parent only
0.001,0.0017,0.0009,15,True,4,5,2.2080492200202033,4.0284019833271836e-07,-0.019541897295107333,-0.00048490783538701415,-0.0015784546853909933,Parent only
0.001,0.0017,0.0009,15,True,0,1,0.8460366626601036,4.0280606409139026e-07,-0.02032765494779837,0.0002631827481354225,0.00020048456123366887,Parent only
0.001,0.0017,0.0009,15,False,0,2,24783.32045882772,4.0000006289753993e-07,-0.15032011693445096,0.00030515583332060115,0.42196200101368314,Parent only
0.001,0.0017,0.0009,15,False,0,4,25028.361044572448,4.000000736105806e-07,-0.1504969320954513,7.5926639037515454e-06,0.4228584598063696,Parent only
0.001,0.0017,0.0009,15,False,2,0,55616.52027585508,4.000000637873609e-07,-0.1500012022639872,-0.00044870899939879037,0.08529654128548655,Parent only
0.001,0.0017,0.0009,15,True,2,3,1.2486526078627744,4.0281772880560877e-07,-0.02005857505519522,-3.642241926384683e-05,0.0006602622001513682,Parent only
0.001,0.0017,0.0009,15,False,2,4,55594.22433901123,4.000000654742505e-07,-0.15014606791171992,-0.00015878794450042063,0.08343081429728569,Parent only
0.001,0.0017,0.0009,15,False,4,0,15926.55909630948,4.000000652378221e-07,-0.1498231805394733,-0.00040207692111674247,-0.27553102492939785,Parent only
0.001,0.0017,0.0009,15,False,4,2,15895.999455396475,4.0000006539245303e-07,-0.1497958057507651,6.577018823338098e-05,-0.2782932026948558,Parent only
0.001,0.0017,0.0009,15,True,4,5,1.1144750745876548,4.0280691726232614e-07,-0.020308141891113272,0.0002744273162686685,8.108294346983559e-05,Parent only
0.001,0.0017,0.0009,15,True,0,1,1.2897795358458957,4.028241769057277e-07,-0.019909808870944335,-0.00014958117278847713,-0.00024348881020086125,Parent only
0.001,0.0017,0.0009,15,False,0,2,41909.190779865145,4.000000932008912e-07,-0.15013248480556443,-0.0004858437807051799,0.3925479851276309,Parent only
0.001,0.0017,0.0009,15,False,0,4,41448.9757123649,4.000000473127409e-07,-0.15010280752270436,-0.00029772911115491963,0.3937450483189723,Parent only
0.001,0.0017,0.0009,15,False,2,0,26239.528227907573,4.000001545001842e-07,-0.14921999623761745,0.00020256435745666338,-0.3861020559571555,Parent only
0.001,0.0017,0.0009,15,True,2,3,1.093159545548815,4.028297357795919e-07,-0.019782194550213027,0.0002380076301009178,0.0002496213802905626,Parent only
0.001,0.0017,0.0009,15,False,2,4,26065.826598810763,4.0000005830854327e-07,-0.1498025282022705,0.00018900650656661762,-0.3839459500417127,Parent only
0.001,0.0017,0.0009,15,False,4,0,12432.339120201654,4.000000721879451e-07,-0.14957046460040876,0.00027448883431357675,-0.16450500462001802,Parent only
0.001,0.0017,0.0009,15,False,4,2,12528.32873922371,4.000000494648648e-07,-0.1501152736337147,-6.574546229028403e-05,-0.16354595179054623,Parent only
0.001,0.0017,0.0009,15,True,4,5,1.1962624770118377,4.0281346705363775e-07,-0.02015657898829357,8.809321305778871e-05,3.8721820758039967e-05,Parent only
0.001,0.0017,0.0009,15,True,0,1,1.1688128933053545,4.028333101840343e-07,-0.019699820752179895,0.0002408995437383518,-0.0004968728748781798,Parent only
0.001,0.0017,0.0009,15,False,0,2,67339.67483330566,4.000000428119238e-07,-0.15006777656277157,-0.00014488002582828123,-0.11352219430432561,Parent only
0.001,0.0017,0.0009,15,False,0,4,67975.05924933753,4.000000456422823e-07,-0.14967460293074458,8.212563848056508e-05,-0.11552696574932438,Parent only
0.001,0.0017,0.0009,15,False,2,0,69733.62158578556,4.0000004047174835e-07,-0.14999265888474822,0.00010206949102272275,0.004985246084040817,Parent only
0.001,0.0017,0.0009,15,True,2,3,1.2651307258514348,4.0282314762794415e-07,-0.01993379120781026,0.0002562979237644583,0.00046834390925835565,Parent only
0.001,0.0017,0.0009,15,False,2,4,70196.45752339557,4.0000006801223684e-07,-0.1496687311083748,0.00026329795971676045,0.0028127925973286953,Parent only
0.001,0.0017,0.0009,15,False,4,0,24720.184990227866,4.00000033500132e-07,-0.1501845982751549,-1.2007850140637504e-05,-0.2142092766395908,Parent only
0.001,0.0017,0.0009,15,False,4,2,24722.89099578845,4.000000600284177e-07,-0.15027570409730728,-0.00022693345796912794,-0.21437699226117393,Parent only
0.001,0.0017,0.0009,15,True,4,5,1.2973492989540447,4.02836466904854e-07,-0.019626846727009095,-0.00018524547172638924,-0.0003473008026282367,Parent only
0.001,0.0017,0.0009,15,False,0,3,1533.7039933005178,4.0278661545788216e-07,-0.020982786709823925,0.006741544179136984,0.04183889100587426,Parent only
0.001,0.0017,0.0009,15,False,1,3,1589.1060380705724,4.0001357887899256e-07,-0.15109202835499505,0.007496240642745531,0.04226696713498034,Parent only
0.001,0.0017,0.0009,15,False,2,1,1545.295272249925,4.0282906491514875e-07,-0.019975491463655386,-0.006241444676100789,-0.042135354753898145,Parent only
0.001,0.0017,0.0009,15,False,3,1,1569.3148784639636,4.000135031560157e-07,-0.14955206441821245,-0.0075297073971405636,-0.04221447458558882,Parent only
0.001,0.0017,0.0009,15,False,2,5,906.5823458151721,4.027820646316908e-07,-0.020917266862751777,0.0019347760060182385,0.008998802007622089,Parent only
0.001,0.0017,0.0009,15,False,3,5,1925.0281502661467,4.0000303390036423e-07,-0.15089049012544176,0.0017022113225337568,0.029896010817555788,Parent only
0.001,0.0017,0.0009,15,False,4,3,892.5567251592527,4.028274608005979e-07,-0.019856500761699977,-0.0012121319761110685,-0.008152467127105222,Parent only
0.001,0.0017,0.0009,15,False,5,3,9414.51948150611,4.0000299961374383e-07,-0.1492473273694312,-0.001703683312965871,0.05308924266535574,Parent only
0.001,0.0017,0.0009,15,True,0,1,0.8092313520915051,4.028142552790329e-07,-0.02013858170318189,0.00035792989764457883,-0.00021880900037858986,Parent only
0.001,0.0017,0.0009,15,False,0,2,54809.162474119104,4.0000004201389947e-07,-0.15002230847479867,-0.000140771611058511,0.18156442030959444,Parent only
0.001,0.0017,0.0009,15,False,0,4,54516.60553809496,4.000000589977531e-07,-0.15002635172408066,0.00012969289129626964,0.18418886564334164,Parent only
0.001,0.0017,0.0009,15,False,2,0,38960.3054724768,4.0000003899229466e-07,-0.15002481564046397,-1.3665288812247168e-05,0.08258097914759623,Parent only
0.001,0.0017,0.0009,15,True,2,3,1.04701446049813,4.028316434059684e-07,-0.019738075601724473,0.00021350893652679823,0.0002028178099744835,Parent only
0.001,0.0017,0.0009,15,False,2,4,38768.359791560906,4.000000502451575e-07,-0.14985860759023686,0.00016241118156305496,0.08478113097862465,Parent only
0.001,0.0017,0.0009,15,False,4,0,12097.342608664576,4.0000005775103635e-07,-0.1499262249938913,6.34086457450546e-05,0.10176007743268721,Parent only
0.001,0.0017,0.0009,15,False,4,2,11972.109343811104,4.0000004332108455e-07,-0.15001859067546044,-3.621720712766107e-05,0.10133580966974949,Parent only
0.001,0.0017,0.0009,15,True,4,5,1.3376133936206702,4.028019127043264e-07,-0.020423987362658092,0.00019710388976834425,0.00023354918235833657,Parent only
0.001,0.0017,0.0009,15,True,0,1,1.1455814639178727,4.028401172748164e-07,-0.019544220568025017,-0.00045248677798487844,-0.0002653785085507126,Parent only
0.001,0.0017,0.0009,15,False,0,2,33217.11809602981,4.000000945844861e-07,-0.14987328095388044,-0.0005759876668231131,0.2186722591658119,Parent only
0.001,0.0017,0.0009,15,False,0,4,32995.12689775949,4.000002832509745e-07,-0.14936898636535634,-0.001022573079069235,0.2164640892420395,Parent only
0.001,0.0017,0.0009,15,False,2,0,41664.46812165202,4.0000009877448433e-07,-0.1500611637247109,0.000609210958455365,0.043951213060412796,Parent only
0.001,0.0017,0.0009,15,True,2,3,0.4444964193840939,4.028127620272206e-07,-0.020172452784933813,0.00022804209830846282,-6.524784310654882e-05,Parent only
0.001,0.0017,0.0009,15,False,2,4,41662.65782336089,4.000001156202599e-07,-0.14963716821589282,-0.0005417163553473078,0.04229410096639442,Parent only
0.001,0.0017,0.0009,15,False,4,0,43605.14512081707,4.0000011127465675e-07,-0.1502760613428088,0.000507029392955455,0.37412386435481854,Parent only
0.001,0.0017,0.0009,15,False,4,2,43591.55574343884,4.0000010489489226e-07,-0.15059351180335256,5.9899585476947655e-05,0.37467494039468496,Parent only
0.001,0.0017,0.0009,15,True,4,5,1.7981923723820867,4.02829612085909e-07,-0.01978588593278267,0.00046837532908428997,0.00033676586593466153,Parent only
0.001,0.0017,0.0009,15,False,0,3,265.2570500116036,4.0282123844364615e-07,-0.01999604628177737,0.0017800262894837437,0.011073347188628447,Parent only
0.001,0.0017,0.0009,15,False,1,3,280.41140501685624,4.00001773563735e-07,-0.14991097829581332,0.002329554767644623,0.010602387627745846,Parent only
0.001,0.0017,0.0009,15,False,2,1,267.44510868164497,4.027995362357968e-07,-0.020495051906328998,-0.0018299279235714561,-0.011429188321327494,Parent only
0.001,0.0017,0.0009,15,False,3,1,276.98390564252776,4.000017777796739e-07,-0.1501726801244387,-0.0023306992656929237,-0.01139358310167561,Parent only
0.001,0.0017,0.0009,15,True,0,1,1.4489656450410386,4.028128987798507e-07,-0.02017034820248454,-0.00018725264806328536,0.0003374731603991053,Parent only
0.001,0.0017,0.0009,15,False,0,2,21743.274839910253,4.000001273228698e-07,-0.15068860583157168,0.000150901826325347,-0.41637457034223585,Parent only
0.001,0.0017,0.0009,15,False,0,4,21910.719548858866,4.000000752037394e-07,-0.15027064148119695,0.00014059612284550083,-0.4160951477354629,Parent only
0.001,0.0017,0.0009,15,False,2,0,11581.232040595005,4.0000013710004227e-07,-0.14925198580938595,2.365008303156385e-05,-0.12409269840505997,Parent only
0.001,0.0017,0.0009,15,True,2,3,1.2515106672633183,4.028135410049424e-07,-0.020155033580182436,0.00020756696935216463,0.000280082246162017,Parent only
0.001,0.0017,0.0009,15,False,2,4,11530.60713691911,4.000000981115465e-07,-0.1495072731733784,0.0003208737078246435,-0.12397651512733912,Parent only
0.001,0.0017,0.0009,15,False,4,0,15014.67402987667,4.0000007043699353e-07,-0.14976414242797387,-8.12513725811666e-05,-0.22427402249645004,Parent only
0.001,0.0017,0.0009,15,False,4,2,14796.029222690238,4.000000726450497e-07,-0.1504223987517021,-5.3545224115052725e-05,-0.22443726629717659,Parent only
0.001,0.0017,0.0009,15,True,4,5,0.9150985949633894,4.0281338191553004e-07,-0.020158537137240157,-0.00010653409139760865,-6.231395769269935e-05,Parent only
0.001,0.0017,0.0009,15,False,0,5,1126.7887113921568,4.0280521182058073e-07,-0.020622572309897735,-0.008156001587425037,-0.05058806275329779,Parent only
0.001,0.0017,0.0009,15,False,1,5,1127.0463762321558,4.00017812024473e-07,-0.15037497368447816,-0.009494606820207275,-0.0496441819025383,Parent only
0.001,0.0017,0.0009,15,False,4,1,1108.1686920851703,4.0280032288113337e-07,-0.020722918326474462,0.00794131122378823,0.049703108590066866,Parent only
0.001,0.0017,0.0009,15,False,5,1,1120.8793272536122,4.000178208613948e-07,-0.1503192058349005,0.009499649027322274,0.049377275450423266,Parent only
0.001,0.0017,0.0009,15,False,0,3,2549.6514455487313,4.027692999286394e-07,-0.021378402639439638,0.006324734661052703,0.034900119277414605,Parent only
0.001,0.0017,0.0009,15,False,1,3,2623.3271414209944,4.0001341382412297e-07,-0.15057203082054657,0.006536262983930556,0.035140135351531245,Parent only
0.001,0.0017,0.0009,15,False,2,1,2565.969432852886,4.0279705840190994e-07,-0.020685999351788976,-0.005207048059491697,-0.034926142096566345,Parent only
0.001,0.0017,0.0009,15,False,3,1,2617.937053460524,4.0001339295267645e-07,-0.15018375598078085,-0.006548389526386948,-0.03548783139684033,Parent only
0.001,0.0017,0.0009,15,False,2,5,1056.9890564768318,4.028039354708267e-07,-0.02077361059626118,-0.009927941737170168,-0.06434239107313539,Parent only
0.001,0.0017,0.0009,15,False,4,3,889.0609060011634,4.0279164647115854e-07,-0.020954031807927532,0.008511336920786747,0.05679536514413728,Parent only
0.001,0.0017,0.0009,15,False,3,5,705.6393443731039,4.0001609065803963e-07,-0.1499195398941019,-0.0093199435401792,-0.04999982983858773,Parent only
0.001,0.0017,0.0009,15,False,5,3,711.3302234349765,4.000161164589857e-07,-0.15069824729327178,0.009303059047647898,0.04997110173302332,Parent only
0.001,0.0017,0.0009,15,True,0,1,1.477669694338344,4.028089051065883e-07,-0.020263102175404557,0.000592559063372926,-0.0005767387124600955,Parent only
0.001,0.0017,0.0009,15,False,0,2,64846.83809809256,4.0000007616105097e-07,-0.14973199189594408,0.00022486082518440134,-0.1148828110789434,Parent only
0.001,0.0017,0.0009,15,False,0,4,64882.099744690204,4.0000015915005975e-07,-0.14990784589475004,0.0008344546700396566,-0.11530854287772639,Parent only
0.001,0.0017,0.0009,15,False,2,0,57109.497728152244,4.000000755455382e-07,-0.15028744377309983,-0.00018919715195520756,-0.16808052533721737,Parent only
0.001,0.0017,0.0009,15,True,2,3,0.9371929570345182,4.0280453174208674e-07,-0.020364204923978283,0.0005265405225067609,-0.00010253395836907453,Parent only
0.001,0.0017,0.0009,15,False,2,4,57286.59988014298,4.000001159232612e-07,-0.1501022776040268,0.0005944205000292639,-0.16896311358547272,Parent only
0.001,0.0017,0.0009,15,False,4,0,46596.22681238817,4.0000014430539336e-07,-0.1500792424947145,-0.0007763135061786114,-0.0965588819676108,Parent only
0.001,0.0017,0.0009,15,False,4,2,46735.46596555898,4.0000011184462606e-07,-0.14985183557542037,-0.0005616987333363247,-0.09701572279732533,Parent only
0.001,0.0017,0.0009,15,True,4,5,1.1095802488714823,4.028093027272121e-07,-0.02025350497816622,-0.0005015001538391619,-0.00023761356416110012,Parent only
0.001,0.0017,0.0009,15,True,0,1,1.2324048918163155,4.028529211184152e-07,-0.019249742166607357,5.577591955029391e-05,-0.0007046547157793596,Parent only
0.001,0.0017,0.0009,15,False,0,2,58793.10247908312,4.000001855079463e-07,-0.14906879308852458,8.527457545282849e-05,-0.2927937006572519,Parent only
0.001,0.0017,0.0009,15,False,0,4,58981.96140309908,4.00000075549561e-07,-0.14953359144483336,-9.81196886274176e-05,-0.2933745207549052,Parent only
0.001,0.0017,0.0009,15,False,2,0,25494.576535103006,4.0000017598078165e-07,-0.1504032303605053,-0.0008064155842455998,0.32007801730785085,Parent only
0.001,0.0017,0.0009,15,True,2,3,1.0941990544304525,4.0281783713717105e-07,-0.020056373390003896,-0.0003790427925534756,-4.611678519269567e-05,Parent only
0.001,0.0017,0.0009,15,False,2,4,25415.5529918813,4.0000009578043557e-07,-0.15005237453965967,-0.0004833980719327807,0.3194634315086223,Parent only
0.001,0.0017,0.0009,15,False,4,0,38177.86951280868,4.000000720737484e-07,-0.1504487393402669,5.7906478884952646e-05,-0.3933142504774055,Parent only
0.001,0.0017,0.0009,15,False,4,2,38090.45859894965,4.000000957299659e-07,-0.14953876730858906,0.0001528265520258484,-0.3933480079920316,Parent only
0.001,0.0017,0.0009,15,True,4,5,1.4179911799597924,4.0284842815317786e-07,-0.019353083057538117,-0.00011811170164046564,-0.00010194758224904483,Parent only
0.001,0.0017,0.0009,15,True,0,1,1.1582995699355807,4.027916042805384e-07,-0.020664640230103327,0.0007293330713988408,0.00013018850277790676,Parent only
0.001,0.0017,0.0009,15,False,0,2,27879.447066891127,4.000000882002196e-07,-0.15033153761250095,0.000354379013275759,0.17651226536954848,Parent only
0.001,0.0017,0.0009,15,False,0,4,27734.538377579727,4.000002445747668e-07,-0.1508474199738396,0.000640135033228259,0.1780465679387604,Parent only
0.001,0.0017,0.0009,15,False,2,0,21852.154229505406,4.0000006760386727e-07,-0.1501629770038229,-0.00027556746812588815,-0.3911988073121629,Parent only
0.001,0.0017,0.0009,15,True,2,3,1.288029558198747,4.028031469249322e-07,-0.020394932574235566,2.4094751849196e-05,0.00046193014014494664,Parent only
0.001,0.0017,0.0009,15,False,2,4,21888.567193053797,4.0000010578536666e-07,-0.150332503748052,0.00048693542160091095,-0.3922549988377917,Parent only
0.001,0.0017,0.0009,15,False,4,0,28553.87790467835,4.00000171023121e-07,-0.150033426477245,-0.000807347511372092,-0.5967905591522804,Parent only
0.001,0.0017,0.0009,15,False,4,2,28589.484740517546,4.0000010028074894e-07,-0.1498047672214668,-0.0005234520579734153,-0.5993810360008891,Parent only
0.001,0.0017,0.0009,15,True,4,5,1.023768799167245,4.0282971996992086e-07,-0.019782439401805657,-0.0003624327321549449,1.1731635439545227e-05,Parent only
0.001,0.0017,0.0009,15,True,0,1,1.1430432324872577,4.0283645665871786e-07,-0.01962736197572875,0.000273259665914119,-0.00042583438048973026,No movement
0.001,0.0017,0.0009,15,False,0,2,1396.7339954135875,4.000000933901298e-07,-0.15010237139816013,0.0005767737329551415,0.0390078710798675,No movement
0.001,0.0017,0.0009,15,False,0,4,1404.8030084169025,4.0000004058357883e-07,-0.14997037792725673,0.0002563663853726556,0.038268830375351934,No movement
0.001,0.0017,0.0009,15,False,2,0,2576.195361692825,4.000000856267618e-07,-0.14993227663376252,-0.0005370558413980176,-0.0482738138657524,No movement
0.001,0.0017,0.0009,15,True,2,3,0.9179753668479689,4.028392800854155e-07,-0.019562707042785666,-0.00034692334804379665,1.2914006159482042e-05,No movement
0.001,0.0017,0.0009,15,False,2,4,2551.86496296965,4.000000445761081e-07,-0.1499205318961096,-0.0002902047149347083,-0.04813303747392089,No movement
0.001,0.0017,0.0009,15,False,4,0,409.72172881838105,4.000000392153425e-07,-0.15002028406863321,-0.00023948738598488574,0.014252171406596799,No movement
0.001,0.0017,0.0009,15,False,4,2,431.7130150765913,4.000000478622098e-07,-0.1501058966408172,0.0003170803745690304,0.015131990474005578,No movement
0.001,0.0017,0.0009,15,True,4,5,1.1379137602756217,4.02804158903354e-07,-0.020371783717871426,6.151067127902168e-05,-0.00027079526055859174,No movement
0.001,0.0017,0.0009,15,False,0,5,331.4143860325176,4.0279802016953576e-07,-0.02052077125346175,7.149485391258934e-05,-0.0022017748215618334,No movement
0.001,0.0017,0.0009,15,False,1,5,342.45470934261243,4.00001166297295e-07,-0.15069321047559694,-0.00027719251013026214,-0.002052712421048797,No movement
0.001,0.0017,0.0009,15,False,4,1,323.6517144673366,4.0283418888600553e-07,-0.019686084209503282,0.00033325302039151545,0.001740245487277421,No movement
0.001,0.0017,0.0009,15,False,5,1,341.7150931921164,4.000011508802554e-07,-0.14937965261743047,0.000270136903481151,0.0021298436173964232,No movement
0.001,0.0017,0.0009,15,False,0,3,237.55974226306256,4.0283126263598186e-07,-0.01975613605961427,0.0011485947376260448,0.004596398411811035,No movement
0.001,0.0017,0.0009,15,False,1,3,244.37921845555596,4.0000084351994183e-07,-0.14963470384853228,0.0009442150255300711,0.004839191132121337,No movement
0.001,0.0017,0.0009,15,False,2,1,235.28898254107617,4.028180246173315e-07,-0.02005865528849637,-0.000936369059662527,-0.005225091490527914,No movement
0.001,0.0017,0.0009,15,False,3,1,250.21953952696293,4.000008495221812e-07,-0.15041983056049926,-0.000942066861312332,-0.0048063743895167205,No movement
0.001,0.0017,0.0009,15,False,2,5,34.69036679748037,4.0281090964058567e-07,-0.020217523779230844,0.0004915956216398116,0.0016343672564544753,No movement
0.001,0.0017,0.0009,15,False,3,5,40.04477802706619,4.0000027625091533e-07,-0.1506221850596282,0.0007775402973853507,0.0021743742074726855,No movement
0.001,0.0017,0.0009,15,False,4,3,34.49323417977034,4.028351065552853e-07,-0.01966024975426612,-0.000617849848986983,-0.002247864979208772,No movement
0.001,0.0017,0.0009,15,False,5,3,36.67511353768187,4.00000274477921e-07,-0.14938724172940127,-0.0007776638452284498,-0.0018321844693247695,No movement
0.001,0.0017,0.0009,15,True,0,1,0.7746272258145875,4.0280785943243706e-07,-0.020285902174981423,-0.0002756014316240772,-0.00032273700302257104,No movement
0.001,0.0017,0.0009,15,False,0,2,1.1720419915359301,4.000000734468586e-07,-0.14982294376762692,-0.0004758905769078434,3.776399756431129e-05,No movement
